audit_id,customer_id,operation,field_name,old_value,new_value,changed_by,change_timestamp
2246,CUST100716,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-25
2247,CUST100489,DELETE,city,OLD,NEW,crm_user,2025-03-29
2248,CUST100956,MERGE,risk_segment,OLD,NEW,mobile_app,2025-03-26
2249,CUST100974,INSERT,email,OLD,NEW,crm_user,2025-02-17
2250,CUST100862,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-13
2251,CUST100983,MERGE,mobile_number,OLD,NEW,mobile_app,2025-01-17
2252,CUST100703,UPDATE,email,OLD,NEW,mobile_app,2025-04-23
2253,CUST101002,MERGE,mobile_number,OLD,NEW,batch_job,2025-02-28
2254,CUST100050,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-17
2255,CUST101035,INSERT,email,OLD,NEW,crm_user,2025-05-26
2256,CUST100900,INSERT,risk_segment,OLD,NEW,batch_job,2025-02-08
2257,CUST100214,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-30
2258,CUST100593,MERGE,city,OLD,NEW,crm_user,2025-06-20
2259,CUST100166,INSERT,mobile_number,OLD,NEW,batch_job,2025-02-27
2260,CUST100021,DELETE,risk_segment,OLD,NEW,crm_user,2025-05-06
2261,CUST100706,INSERT,risk_segment,OLD,NEW,mobile_app,2025-01-24
2262,CUST100528,DELETE,risk_segment,OLD,NEW,crm_user,2025-04-07
2263,CUST100204,MERGE,email,OLD,NEW,batch_job,2025-02-23
2264,CUST100733,UPDATE,email,OLD,NEW,crm_user,2025-04-11
2265,CUST100211,INSERT,city,OLD,NEW,mobile_app,2025-01-29
2266,CUST100432,MERGE,email,OLD,NEW,crm_user,2025-01-11
2267,CUST100707,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-11
2268,CUST100753,DELETE,city,OLD,NEW,mobile_app,2025-06-27
2269,CUST100908,DELETE,city,OLD,NEW,crm_user,2025-05-09
2270,CUST100749,DELETE,city,OLD,NEW,crm_user,2025-05-19
2271,CUST100913,DELETE,email,OLD,NEW,mobile_app,2025-02-12
2272,CUST100774,DELETE,city,OLD,NEW,mobile_app,2025-01-23
2273,CUST100457,UPDATE,kyc_status,OLD,NEW,crm_user,2025-06-08
2274,CUST100274,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-06-13
2275,CUST100093,DELETE,mobile_number,OLD,NEW,batch_job,2025-05-15
2276,CUST100657,DELETE,kyc_status,OLD,NEW,mobile_app,2025-02-01
2277,CUST100100,MERGE,email,OLD,NEW,batch_job,2025-04-15
2278,CUST100891,DELETE,risk_segment,OLD,NEW,crm_user,2025-02-22
2279,CUST100710,MERGE,mobile_number,OLD,NEW,batch_job,2025-01-06
2280,CUST100970,MERGE,email,OLD,NEW,crm_user,2025-06-05
2281,CUST100726,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-14
2282,CUST100842,INSERT,risk_segment,OLD,NEW,batch_job,2025-01-04
2283,CUST100912,MERGE,mobile_number,OLD,NEW,mobile_app,2025-04-24
2284,CUST100599,INSERT,risk_segment,OLD,NEW,mobile_app,2025-01-01
2285,CUST100983,INSERT,mobile_number,OLD,NEW,crm_user,2025-06-29
2286,CUST100970,INSERT,kyc_status,OLD,NEW,mobile_app,2025-02-26
2287,CUST100611,UPDATE,mobile_number,OLD,NEW,batch_job,2025-03-17
2288,CUST100211,MERGE,email,OLD,NEW,batch_job,2025-02-24
2289,CUST100063,DELETE,email,OLD,NEW,mobile_app,2025-05-01
2290,CUST100344,INSERT,kyc_status,OLD,NEW,batch_job,2025-04-29
2291,CUST100872,INSERT,risk_segment,OLD,NEW,mobile_app,2025-01-20
2292,CUST100721,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-02
2293,CUST100384,INSERT,mobile_number,OLD,NEW,mobile_app,2025-01-08
2294,CUST100022,UPDATE,mobile_number,OLD,NEW,crm_user,2025-04-29
2295,CUST100269,MERGE,kyc_status,OLD,NEW,crm_user,2025-03-26
2296,CUST100306,INSERT,city,OLD,NEW,batch_job,2025-06-03
2297,CUST100087,DELETE,risk_segment,OLD,NEW,mobile_app,2025-01-10
2298,CUST100680,UPDATE,kyc_status,OLD,NEW,crm_user,2025-02-12
2299,CUST100193,UPDATE,mobile_number,OLD,NEW,crm_user,2025-01-30
2300,CUST100957,INSERT,city,OLD,NEW,mobile_app,2025-04-03
2301,CUST100681,UPDATE,city,OLD,NEW,crm_user,2025-02-01
2302,CUST100899,UPDATE,city,OLD,NEW,crm_user,2025-01-29
2303,CUST100411,INSERT,city,OLD,NEW,batch_job,2025-01-13
2304,CUST100251,INSERT,city,OLD,NEW,mobile_app,2025-03-10
2305,CUST100879,INSERT,mobile_number,OLD,NEW,mobile_app,2025-05-10
2306,CUST100499,DELETE,kyc_status,OLD,NEW,batch_job,2025-04-27
2307,CUST101049,INSERT,mobile_number,OLD,NEW,crm_user,2025-04-07
2308,CUST100092,UPDATE,email,OLD,NEW,mobile_app,2025-04-22
2309,CUST100319,MERGE,city,OLD,NEW,crm_user,2025-04-10
2310,CUST100588,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-23
2311,CUST100582,MERGE,city,OLD,NEW,crm_user,2025-03-12
2312,CUST101041,MERGE,email,OLD,NEW,crm_user,2025-03-05
2313,CUST100660,DELETE,email,OLD,NEW,batch_job,2025-04-23
2314,CUST100053,MERGE,kyc_status,OLD,NEW,mobile_app,2025-05-21
2315,CUST100503,DELETE,kyc_status,OLD,NEW,crm_user,2025-03-03
2316,CUST100134,MERGE,mobile_number,OLD,NEW,crm_user,2025-03-22
2317,CUST100380,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-21
2318,CUST100546,UPDATE,city,OLD,NEW,mobile_app,2025-04-18
2319,CUST100909,UPDATE,email,OLD,NEW,crm_user,2025-01-28
2320,CUST100628,INSERT,email,OLD,NEW,batch_job,2025-06-11
2321,CUST100733,MERGE,email,OLD,NEW,mobile_app,2025-05-23
2322,CUST100781,MERGE,city,OLD,NEW,batch_job,2025-03-22
2323,CUST100745,MERGE,email,OLD,NEW,mobile_app,2025-01-04
2324,CUST100940,MERGE,kyc_status,OLD,NEW,crm_user,2025-02-20
2325,CUST100043,INSERT,kyc_status,OLD,NEW,batch_job,2025-05-26
2326,CUST100084,MERGE,kyc_status,OLD,NEW,crm_user,2025-03-23
2327,CUST100386,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-16
2328,CUST100889,DELETE,city,OLD,NEW,crm_user,2025-06-10
2329,CUST100049,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-18
2330,CUST101012,UPDATE,mobile_number,OLD,NEW,crm_user,2025-05-26
2331,CUST100212,UPDATE,city,OLD,NEW,crm_user,2025-06-18
2332,CUST100578,DELETE,kyc_status,OLD,NEW,mobile_app,2025-01-09
2333,CUST100047,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-03-04
2334,CUST100636,DELETE,kyc_status,OLD,NEW,batch_job,2025-05-10
2335,CUST100365,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-01
2336,CUST100715,MERGE,risk_segment,OLD,NEW,crm_user,2025-04-05
2337,CUST100378,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-02-28
2338,CUST100616,UPDATE,city,OLD,NEW,batch_job,2025-01-04
2339,CUST100325,MERGE,city,OLD,NEW,batch_job,2025-02-23
2340,CUST100776,INSERT,kyc_status,OLD,NEW,mobile_app,2025-06-19
2341,CUST100447,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-28
2342,CUST100706,MERGE,city,OLD,NEW,mobile_app,2025-03-04
2343,CUST100370,MERGE,mobile_number,OLD,NEW,batch_job,2025-03-15
2344,CUST100486,INSERT,risk_segment,OLD,NEW,crm_user,2025-06-06
2345,CUST100437,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-13
2346,CUST100980,MERGE,city,OLD,NEW,batch_job,2025-01-05
2347,CUST100209,DELETE,email,OLD,NEW,crm_user,2025-04-20
2348,CUST100758,MERGE,kyc_status,OLD,NEW,batch_job,2025-02-05
2349,CUST100145,MERGE,email,OLD,NEW,crm_user,2025-03-01
2350,CUST100395,INSERT,city,OLD,NEW,batch_job,2025-04-13
2351,CUST100757,UPDATE,risk_segment,OLD,NEW,batch_job,2025-05-18
2352,CUST100923,MERGE,risk_segment,OLD,NEW,batch_job,2025-06-13
2353,CUST100349,UPDATE,city,OLD,NEW,mobile_app,2025-04-22
2354,CUST100929,INSERT,city,OLD,NEW,mobile_app,2025-02-05
2355,CUST100656,MERGE,email,OLD,NEW,batch_job,2025-05-25
2356,CUST100088,DELETE,email,OLD,NEW,crm_user,2025-02-11
2357,CUST100246,MERGE,mobile_number,OLD,NEW,mobile_app,2025-02-09
2358,CUST100064,UPDATE,email,OLD,NEW,batch_job,2025-03-04
2359,CUST100322,MERGE,city,OLD,NEW,batch_job,2025-02-17
2360,CUST100894,MERGE,mobile_number,OLD,NEW,crm_user,2025-01-25
2361,CUST100348,DELETE,city,OLD,NEW,crm_user,2025-03-13
2362,CUST100123,UPDATE,mobile_number,OLD,NEW,batch_job,2025-03-21
2363,CUST100548,UPDATE,kyc_status,OLD,NEW,batch_job,2025-05-12
2364,CUST100213,UPDATE,mobile_number,OLD,NEW,crm_user,2025-06-12
2365,CUST100517,UPDATE,risk_segment,OLD,NEW,crm_user,2025-03-27
2366,CUST100861,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-06-30
2367,CUST100605,INSERT,risk_segment,OLD,NEW,mobile_app,2025-06-20
2368,CUST100812,DELETE,mobile_number,OLD,NEW,batch_job,2025-06-15
2369,CUST100852,INSERT,email,OLD,NEW,mobile_app,2025-05-30
2370,CUST100453,MERGE,kyc_status,OLD,NEW,batch_job,2025-03-20
2371,CUST100193,INSERT,risk_segment,OLD,NEW,crm_user,2025-04-17
2372,CUST100303,MERGE,kyc_status,OLD,NEW,mobile_app,2025-03-16
2373,CUST100661,MERGE,risk_segment,OLD,NEW,batch_job,2025-05-29
2374,CUST100807,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-22
2375,CUST100329,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-18
2376,CUST100716,DELETE,risk_segment,OLD,NEW,mobile_app,2025-04-20
2377,CUST100849,UPDATE,kyc_status,OLD,NEW,batch_job,2025-04-21
2378,CUST100392,UPDATE,kyc_status,OLD,NEW,crm_user,2025-02-04
2379,CUST100650,UPDATE,mobile_number,OLD,NEW,batch_job,2025-04-18
2380,CUST100305,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-04-08
2381,CUST100368,UPDATE,risk_segment,OLD,NEW,crm_user,2025-05-18
2382,CUST100720,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-02
2383,CUST100585,DELETE,email,OLD,NEW,crm_user,2025-03-07
2384,CUST100964,DELETE,risk_segment,OLD,NEW,batch_job,2025-04-24
2385,CUST100032,DELETE,risk_segment,OLD,NEW,batch_job,2025-06-02
2386,CUST100691,INSERT,risk_segment,OLD,NEW,batch_job,2025-01-12
2387,CUST100689,DELETE,kyc_status,OLD,NEW,batch_job,2025-02-27
2388,CUST100874,MERGE,risk_segment,OLD,NEW,crm_user,2025-04-30
2389,CUST100187,INSERT,risk_segment,OLD,NEW,mobile_app,2025-06-23
2390,CUST100917,DELETE,email,OLD,NEW,batch_job,2025-06-01
2391,CUST100239,DELETE,city,OLD,NEW,mobile_app,2025-02-24
2392,CUST100802,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-21
2393,CUST100698,MERGE,email,OLD,NEW,batch_job,2025-04-06
2394,CUST100562,DELETE,email,OLD,NEW,batch_job,2025-01-19
2395,CUST100888,DELETE,email,OLD,NEW,batch_job,2025-05-18
2396,CUST100242,MERGE,email,OLD,NEW,batch_job,2025-03-13
2397,CUST100902,DELETE,email,OLD,NEW,mobile_app,2025-03-18
2398,CUST100586,INSERT,email,OLD,NEW,batch_job,2025-01-27
2399,CUST100540,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-22
2400,CUST100442,DELETE,kyc_status,OLD,NEW,batch_job,2025-01-03
2401,CUST100061,UPDATE,kyc_status,OLD,NEW,crm_user,2025-01-07
2402,CUST100394,MERGE,email,OLD,NEW,mobile_app,2025-01-04
2403,CUST100968,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-11
2404,CUST100086,MERGE,email,OLD,NEW,batch_job,2025-05-20
2405,CUST100455,MERGE,risk_segment,OLD,NEW,batch_job,2025-06-24
2406,CUST100464,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-18
2407,CUST100688,DELETE,risk_segment,OLD,NEW,crm_user,2025-06-29
2408,CUST100197,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-25
2409,CUST100774,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-28
2410,CUST100653,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-18
2411,CUST100788,INSERT,mobile_number,OLD,NEW,crm_user,2025-04-05
2412,CUST100477,INSERT,risk_segment,OLD,NEW,mobile_app,2025-01-11
2413,CUST100349,DELETE,email,OLD,NEW,crm_user,2025-03-18
2414,CUST100131,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-08
2415,CUST100821,INSERT,kyc_status,OLD,NEW,crm_user,2025-06-18
2416,CUST101050,DELETE,risk_segment,OLD,NEW,batch_job,2025-06-28
2417,CUST100437,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-14
2418,CUST100068,INSERT,kyc_status,OLD,NEW,crm_user,2025-01-23
2419,CUST100235,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-16
2420,CUST100046,MERGE,email,OLD,NEW,mobile_app,2025-06-09
2421,CUST100248,DELETE,city,OLD,NEW,mobile_app,2025-04-10
2422,CUST100759,UPDATE,email,OLD,NEW,batch_job,2025-06-20
2423,CUST100918,INSERT,email,OLD,NEW,mobile_app,2025-04-09
2424,CUST100105,MERGE,email,OLD,NEW,crm_user,2025-03-23
2425,CUST100512,MERGE,email,OLD,NEW,batch_job,2025-02-27
2426,CUST100442,DELETE,risk_segment,OLD,NEW,mobile_app,2025-03-10
2427,CUST100298,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-10
2428,CUST100706,MERGE,mobile_number,OLD,NEW,mobile_app,2025-01-19
2429,CUST100339,INSERT,city,OLD,NEW,mobile_app,2025-05-31
2430,CUST100119,INSERT,email,OLD,NEW,crm_user,2025-01-07
2431,CUST100847,DELETE,mobile_number,OLD,NEW,crm_user,2025-02-25
2432,CUST100693,INSERT,email,OLD,NEW,crm_user,2025-06-12
2433,CUST100145,MERGE,email,OLD,NEW,crm_user,2025-05-07
2434,CUST100481,DELETE,email,OLD,NEW,crm_user,2025-06-16
2435,CUST100474,DELETE,email,OLD,NEW,batch_job,2025-06-15
2436,CUST100852,MERGE,city,OLD,NEW,crm_user,2025-02-02
2437,CUST100525,MERGE,kyc_status,OLD,NEW,mobile_app,2025-01-23
2438,CUST100210,UPDATE,city,OLD,NEW,batch_job,2025-01-10
2439,CUST100349,MERGE,risk_segment,OLD,NEW,mobile_app,2025-05-09
2440,CUST100844,INSERT,kyc_status,OLD,NEW,batch_job,2025-06-04
2441,CUST100091,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-05-25
2442,CUST100723,MERGE,email,OLD,NEW,crm_user,2025-02-03
2443,CUST100805,DELETE,risk_segment,OLD,NEW,crm_user,2025-03-12
2444,CUST100459,MERGE,risk_segment,OLD,NEW,crm_user,2025-03-03
2445,CUST100538,MERGE,city,OLD,NEW,batch_job,2025-01-21
2446,CUST100420,MERGE,kyc_status,OLD,NEW,mobile_app,2025-02-28
2447,CUST100178,MERGE,email,OLD,NEW,crm_user,2025-05-04
2448,CUST100704,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-16
2449,CUST100769,DELETE,city,OLD,NEW,batch_job,2025-02-27
2450,CUST101046,INSERT,city,OLD,NEW,crm_user,2025-03-02
2451,CUST100853,UPDATE,email,OLD,NEW,batch_job,2025-02-10
2452,CUST100685,DELETE,email,OLD,NEW,crm_user,2025-06-27
2453,CUST100296,INSERT,risk_segment,OLD,NEW,batch_job,2025-01-29
2454,CUST100640,MERGE,kyc_status,OLD,NEW,batch_job,2025-03-24
2455,CUST100795,DELETE,mobile_number,OLD,NEW,mobile_app,2025-05-24
2456,CUST101003,MERGE,risk_segment,OLD,NEW,crm_user,2025-03-14
2457,CUST101046,DELETE,city,OLD,NEW,batch_job,2025-03-07
2458,CUST100397,INSERT,risk_segment,OLD,NEW,mobile_app,2025-03-17
2459,CUST100655,UPDATE,mobile_number,OLD,NEW,crm_user,2025-05-14
2460,CUST101050,UPDATE,email,OLD,NEW,batch_job,2025-03-30
2461,CUST100272,DELETE,email,OLD,NEW,batch_job,2025-02-11
2462,CUST100487,MERGE,kyc_status,OLD,NEW,batch_job,2025-02-16
2463,CUST100400,UPDATE,mobile_number,OLD,NEW,batch_job,2025-01-17
2464,CUST100468,MERGE,kyc_status,OLD,NEW,batch_job,2025-05-11
2465,CUST100499,MERGE,kyc_status,OLD,NEW,crm_user,2025-03-12
2466,CUST100379,DELETE,city,OLD,NEW,batch_job,2025-01-10
2467,CUST100860,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-02
2468,CUST100974,DELETE,city,OLD,NEW,batch_job,2025-02-21
2469,CUST100927,INSERT,kyc_status,OLD,NEW,batch_job,2025-03-26
2470,CUST100694,UPDATE,mobile_number,OLD,NEW,crm_user,2025-03-11
2471,CUST100733,DELETE,mobile_number,OLD,NEW,mobile_app,2025-02-17
2472,CUST100238,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-27
2473,CUST100951,MERGE,kyc_status,OLD,NEW,mobile_app,2025-03-15
2474,CUST100281,DELETE,kyc_status,OLD,NEW,batch_job,2025-03-15
2475,CUST101034,MERGE,mobile_number,OLD,NEW,mobile_app,2025-06-16
2476,CUST100472,INSERT,email,OLD,NEW,crm_user,2025-06-11
2477,CUST100571,INSERT,email,OLD,NEW,crm_user,2025-01-07
2478,CUST100808,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-05-07
2479,CUST100039,DELETE,risk_segment,OLD,NEW,mobile_app,2025-03-22
2480,CUST100769,UPDATE,city,OLD,NEW,batch_job,2025-06-22
2481,CUST100960,DELETE,city,OLD,NEW,batch_job,2025-06-09
2482,CUST100183,DELETE,risk_segment,OLD,NEW,mobile_app,2025-04-17
2483,CUST100313,INSERT,city,OLD,NEW,crm_user,2025-06-17
2484,CUST100440,MERGE,city,OLD,NEW,crm_user,2025-06-02
2485,CUST100806,MERGE,kyc_status,OLD,NEW,batch_job,2025-04-29
2486,CUST100432,DELETE,city,OLD,NEW,crm_user,2025-03-01
2487,CUST100215,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-13
2488,CUST100790,MERGE,mobile_number,OLD,NEW,mobile_app,2025-03-28
2489,CUST100940,MERGE,city,OLD,NEW,batch_job,2025-06-22
2490,CUST100313,MERGE,mobile_number,OLD,NEW,batch_job,2025-06-13
2491,CUST101046,INSERT,mobile_number,OLD,NEW,batch_job,2025-02-14
2492,CUST101031,DELETE,email,OLD,NEW,mobile_app,2025-01-23
2493,CUST100829,DELETE,mobile_number,OLD,NEW,mobile_app,2025-01-21
2494,CUST100919,UPDATE,kyc_status,OLD,NEW,crm_user,2025-06-11
2495,CUST100284,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-19
2496,CUST100675,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-06
2497,CUST100895,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-30
2498,CUST100026,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-26
2499,CUST100343,INSERT,kyc_status,OLD,NEW,mobile_app,2025-06-29
2500,CUST101022,MERGE,kyc_status,OLD,NEW,crm_user,2025-02-24
2501,CUST100464,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-18
2502,CUST100784,DELETE,mobile_number,OLD,NEW,crm_user,2025-03-29
2503,CUST100503,UPDATE,risk_segment,OLD,NEW,crm_user,2025-01-11
2504,CUST100572,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-28
2505,CUST100018,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-06-10
2506,CUST100578,DELETE,mobile_number,OLD,NEW,crm_user,2025-03-30
2507,CUST100225,DELETE,risk_segment,OLD,NEW,batch_job,2025-06-25
2508,CUST100360,MERGE,email,OLD,NEW,batch_job,2025-05-10
2509,CUST100180,INSERT,email,OLD,NEW,mobile_app,2025-02-23
2510,CUST100923,UPDATE,city,OLD,NEW,mobile_app,2025-01-31
2511,CUST100790,INSERT,mobile_number,OLD,NEW,mobile_app,2025-03-22
2512,CUST100466,DELETE,email,OLD,NEW,crm_user,2025-03-11
2513,CUST100387,DELETE,email,OLD,NEW,crm_user,2025-06-11
2514,CUST100094,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-04-24
2515,CUST100675,UPDATE,risk_segment,OLD,NEW,batch_job,2025-04-07
2516,CUST100296,INSERT,risk_segment,OLD,NEW,crm_user,2025-03-29
2517,CUST100689,INSERT,city,OLD,NEW,batch_job,2025-02-01
2518,CUST101024,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-23
2519,CUST100883,UPDATE,risk_segment,OLD,NEW,batch_job,2025-05-28
2520,CUST100832,INSERT,email,OLD,NEW,batch_job,2025-03-12
2521,CUST100284,DELETE,email,OLD,NEW,crm_user,2025-06-05
2522,CUST100922,MERGE,email,OLD,NEW,mobile_app,2025-05-18
2523,CUST100057,INSERT,email,OLD,NEW,mobile_app,2025-06-12
2524,CUST100852,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-06-19
2525,CUST100381,DELETE,risk_segment,OLD,NEW,batch_job,2025-01-22
2526,CUST100502,INSERT,email,OLD,NEW,mobile_app,2025-05-29
2527,CUST100557,DELETE,email,OLD,NEW,mobile_app,2025-03-24
2528,CUST100681,UPDATE,kyc_status,OLD,NEW,crm_user,2025-01-28
2529,CUST100001,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-03-08
2530,CUST100387,MERGE,risk_segment,OLD,NEW,crm_user,2025-06-14
2531,CUST100472,INSERT,kyc_status,OLD,NEW,batch_job,2025-04-27
2532,CUST100885,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-11
2533,CUST100847,INSERT,kyc_status,OLD,NEW,mobile_app,2025-04-10
2534,CUST100662,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-09
2535,CUST100163,MERGE,email,OLD,NEW,batch_job,2025-04-25
2536,CUST100010,INSERT,risk_segment,OLD,NEW,batch_job,2025-01-22
2537,CUST100815,INSERT,risk_segment,OLD,NEW,mobile_app,2025-02-22
2538,CUST100698,MERGE,kyc_status,OLD,NEW,mobile_app,2025-04-20
2539,CUST100352,INSERT,kyc_status,OLD,NEW,mobile_app,2025-03-23
2540,CUST100263,UPDATE,mobile_number,OLD,NEW,batch_job,2025-05-11
2541,CUST100084,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-25
2542,CUST100200,DELETE,email,OLD,NEW,batch_job,2025-06-22
2543,CUST100256,DELETE,mobile_number,OLD,NEW,batch_job,2025-04-07
2544,CUST100214,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-05-23
2545,CUST100808,UPDATE,email,OLD,NEW,batch_job,2025-05-27
2546,CUST100879,DELETE,risk_segment,OLD,NEW,mobile_app,2025-02-08
2547,CUST100960,UPDATE,city,OLD,NEW,crm_user,2025-03-29
2548,CUST100152,INSERT,city,OLD,NEW,crm_user,2025-01-07
2549,CUST100302,UPDATE,email,OLD,NEW,mobile_app,2025-03-20
2550,CUST100598,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-03-04
2551,CUST100506,UPDATE,mobile_number,OLD,NEW,batch_job,2025-02-06
2552,CUST100875,UPDATE,city,OLD,NEW,crm_user,2025-02-14
2553,CUST100768,DELETE,city,OLD,NEW,crm_user,2025-05-16
2554,CUST100478,INSERT,kyc_status,OLD,NEW,crm_user,2025-03-17
2555,CUST100990,UPDATE,risk_segment,OLD,NEW,batch_job,2025-06-14
2556,CUST100086,UPDATE,city,OLD,NEW,mobile_app,2025-02-04
2557,CUST101024,UPDATE,risk_segment,OLD,NEW,crm_user,2025-04-05
2558,CUST100153,INSERT,email,OLD,NEW,batch_job,2025-05-12
2559,CUST100375,DELETE,mobile_number,OLD,NEW,mobile_app,2025-05-23
2560,CUST100996,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-21
2561,CUST100954,INSERT,email,OLD,NEW,mobile_app,2025-04-29
2562,CUST100941,DELETE,email,OLD,NEW,mobile_app,2025-06-16
2563,CUST100486,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-17
2564,CUST101004,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-26
2565,CUST100282,INSERT,city,OLD,NEW,crm_user,2025-06-22
2566,CUST100331,MERGE,email,OLD,NEW,batch_job,2025-03-29
2567,CUST100306,DELETE,city,OLD,NEW,crm_user,2025-03-12
2568,CUST100980,INSERT,email,OLD,NEW,batch_job,2025-04-21
2569,CUST100938,UPDATE,kyc_status,OLD,NEW,batch_job,2025-06-12
2570,CUST100344,DELETE,mobile_number,OLD,NEW,mobile_app,2025-03-20
2571,CUST100222,DELETE,email,OLD,NEW,mobile_app,2025-05-10
2572,CUST100447,INSERT,risk_segment,OLD,NEW,mobile_app,2025-04-07
2573,CUST100776,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-05-08
2574,CUST100170,INSERT,city,OLD,NEW,batch_job,2025-03-21
2575,CUST100843,UPDATE,email,OLD,NEW,crm_user,2025-06-12
2576,CUST100247,UPDATE,city,OLD,NEW,batch_job,2025-06-22
2577,CUST100336,MERGE,city,OLD,NEW,mobile_app,2025-01-17
2578,CUST100683,INSERT,email,OLD,NEW,mobile_app,2025-01-20
2579,CUST100180,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-16
2580,CUST100992,DELETE,risk_segment,OLD,NEW,batch_job,2025-01-16
2581,CUST100923,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-11
2582,CUST100315,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-05-07
2583,CUST100291,UPDATE,email,OLD,NEW,mobile_app,2025-05-29
2584,CUST101040,DELETE,city,OLD,NEW,batch_job,2025-06-18
2585,CUST100228,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-13
2586,CUST100258,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-01-08
2587,CUST100038,DELETE,kyc_status,OLD,NEW,mobile_app,2025-01-09
2588,CUST100225,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-22
2589,CUST100792,INSERT,city,OLD,NEW,crm_user,2025-03-01
2590,CUST100764,DELETE,city,OLD,NEW,batch_job,2025-02-21
2591,CUST100426,MERGE,mobile_number,OLD,NEW,crm_user,2025-01-31
2592,CUST100843,DELETE,city,OLD,NEW,mobile_app,2025-04-17
2593,CUST100883,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-01-06
2594,CUST100854,INSERT,mobile_number,OLD,NEW,crm_user,2025-01-10
2595,CUST100455,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-26
2596,CUST100311,INSERT,kyc_status,OLD,NEW,mobile_app,2025-02-16
2597,CUST100420,MERGE,city,OLD,NEW,crm_user,2025-05-04
2598,CUST100802,DELETE,city,OLD,NEW,batch_job,2025-04-09
2599,CUST100294,DELETE,city,OLD,NEW,mobile_app,2025-06-13
2600,CUST100669,INSERT,risk_segment,OLD,NEW,mobile_app,2025-05-22
2601,CUST100394,DELETE,email,OLD,NEW,crm_user,2025-01-11
2602,CUST100752,DELETE,risk_segment,OLD,NEW,batch_job,2025-02-16
2603,CUST100982,MERGE,city,OLD,NEW,mobile_app,2025-03-29
