txn_id,subscriber_id,txn_timestamp,amount,channel,payment_status
TXN000742,SUB00883,2025-02-17 10:00:00,299,UPI,SUCCESS
TXN000743,SUB00687,2025-05-24 14:00:00,249,Retailer,SUCCESS
TXN000744,SUB00273,2025-01-02 08:00:00,499,UPI,FAILED
TXN000745,SUB00453,2025-03-06 08:00:00,249,Retailer,SUCCESS
TXN000746,SUB00733,2025-02-16 04:00:00,199,Retailer,FAILED
TXN000747,SUB00411,2025-05-13 10:00:00,499,UPI,SUCCESS
TXN000748,SUB00607,2025-02-15 02:00:00,249,Wallet,SUCCESS
TXN000749,SUB00473,2025-01-27 07:00:00,199,Card,FAILED
TXN000750,SUB00567,2025-03-18 10:00:00,199,Retailer,SUCCESS
TXN000751,SUB00729,2025-06-10 10:00:00,99,UPI,SUCCESS
TXN000752,SUB00825,2025-04-23 08:00:00,399,Wallet,FAILED
TXN000753,SUB00540,2025-01-12 15:00:00,249,Retailer,SUCCESS
TXN000754,SUB00548,2025-04-28 16:00:00,199,UPI,SUCCESS
TXN000755,SUB00559,2025-06-20 07:00:00,99,Card,SUCCESS
TXN000756,SUB00447,2025-01-12 15:00:00,299,Card,SUCCESS
TXN000757,SUB00359,2025-06-05 09:00:00,299,Card,FAILED
TXN000758,SUB00940,2025-02-02 08:00:00,199,Card,SUCCESS
TXN000759,SUB00846,2025-05-19 17:00:00,99,Retailer,SUCCESS
TXN000760,SUB00680,2025-02-18 11:00:00,499,Card,SUCCESS
TXN000761,SUB00111,2025-05-05 13:00:00,399,Wallet,SUCCESS
TXN000762,SUB00418,2025-01-28 08:00:00,99,UPI,FAILED
TXN000763,SUB00785,2025-05-29 20:00:00,99,UPI,FAILED
TXN000764,SUB00103,2025-03-16 21:00:00,499,Retailer,SUCCESS
TXN000765,SUB00582,2025-06-14 21:00:00,399,UPI,FAILED
TXN000766,SUB00174,2025-05-28 16:00:00,499,Card,SUCCESS
TXN000767,SUB00533,2025-03-06 09:00:00,299,UPI,FAILED
TXN000768,SUB00102,2025-02-04 14:00:00,249,UPI,SUCCESS
TXN000769,SUB00908,2025-04-24 15:00:00,399,UPI,SUCCESS
TXN000770,SUB00395,2025-06-15 16:00:00,199,Card,FAILED
TXN000771,SUB00005,2025-06-01 03:00:00,399,Retailer,SUCCESS
TXN000772,SUB00278,2025-05-05 18:00:00,199,UPI,FAILED
TXN000773,SUB00003,2025-06-18 06:00:00,99,Card,SUCCESS
TXN000774,SUB00580,2025-06-12 01:00:00,499,Retailer,SUCCESS
TXN000775,SUB00848,2025-01-25 19:00:00,299,Retailer,SUCCESS
TXN000776,SUB00570,2025-03-17 01:00:00,149,Card,SUCCESS
TXN000777,SUB00431,2025-03-06 10:00:00,149,Retailer,FAILED
TXN000778,SUB00327,2025-05-23 14:00:00,149,UPI,SUCCESS
TXN000779,SUB00244,2025-05-21 12:00:00,199,Retailer,SUCCESS
TXN000780,SUB00424,2025-01-12 00:00:00,299,UPI,SUCCESS
TXN000781,SUB00594,2025-05-20 00:00:00,399,UPI,FAILED
TXN000782,SUB00787,2025-05-22 16:00:00,99,UPI,FAILED
TXN000783,SUB00254,2025-01-01 00:00:00,199,Card,SUCCESS
TXN000784,SUB00551,2025-02-09 17:00:00,249,Retailer,FAILED
TXN000785,SUB00165,2025-06-17 20:00:00,149,UPI,SUCCESS
TXN000786,SUB00011,2025-04-27 02:00:00,99,UPI,SUCCESS
TXN000787,SUB00585,2025-02-13 05:00:00,149,Retailer,SUCCESS
TXN000788,SUB00968,2025-06-15 12:00:00,149,UPI,SUCCESS
TXN000789,SUB00276,2025-01-18 11:00:00,499,UPI,FAILED
TXN000790,SUB00575,2025-01-16 14:00:00,99,Card,SUCCESS
TXN000791,SUB00752,2025-02-04 19:00:00,399,Card,FAILED
TXN000792,SUB00609,2025-03-20 04:00:00,399,Retailer,SUCCESS
TXN000793,SUB00341,2025-05-18 07:00:00,199,Card,FAILED
TXN000794,SUB00904,2025-04-10 06:00:00,299,Retailer,FAILED
TXN000795,SUB00671,2025-03-10 19:00:00,199,Wallet,FAILED
TXN000796,SUB00091,2025-01-14 19:00:00,149,Card,SUCCESS
TXN000797,SUB00369,2025-04-03 16:00:00,299,Wallet,SUCCESS
TXN000798,SUB00866,2025-02-08 16:00:00,399,Card,SUCCESS
TXN000799,SUB00410,2025-06-17 06:00:00,399,UPI,SUCCESS
TXN000800,SUB00084,2025-06-19 19:00:00,99,Wallet,SUCCESS
TXN000801,SUB00984,2025-05-23 15:00:00,199,Card,SUCCESS
TXN000802,SUB00715,2025-06-12 04:00:00,299,Retailer,SUCCESS
TXN000803,SUB00279,2025-05-30 19:00:00,399,UPI,FAILED
TXN000804,SUB00879,2025-06-06 09:00:00,99,Retailer,SUCCESS
TXN000805,SUB00580,2025-03-25 20:00:00,399,Card,FAILED
TXN000806,SUB00044,2025-02-17 14:00:00,299,UPI,SUCCESS
TXN000807,SUB00337,2025-03-09 17:00:00,99,UPI,FAILED
TXN000808,SUB00976,2025-06-07 03:00:00,249,Card,FAILED
TXN000809,SUB00287,2025-03-28 16:00:00,199,Retailer,SUCCESS
TXN000810,SUB00601,2025-03-07 01:00:00,499,UPI,FAILED
TXN000811,SUB00890,2025-02-14 13:00:00,149,Retailer,SUCCESS
TXN000812,SUB00753,2025-05-19 00:00:00,249,Card,SUCCESS
TXN000813,SUB00849,2025-01-15 17:00:00,399,UPI,SUCCESS
TXN000814,SUB00468,2025-01-06 02:00:00,299,Retailer,SUCCESS
TXN000815,SUB00885,2025-02-23 21:00:00,399,Wallet,SUCCESS
TXN000816,SUB00330,2025-06-25 04:00:00,399,Card,SUCCESS
TXN000817,SUB00353,2025-06-28 11:00:00,499,Retailer,FAILED
TXN000818,SUB00026,2025-06-29 22:00:00,299,Wallet,SUCCESS
TXN000819,SUB00838,2025-06-03 23:00:00,99,UPI,SUCCESS
TXN000820,SUB00348,2025-06-27 20:00:00,299,UPI,SUCCESS
TXN000821,SUB00800,2025-02-24 12:00:00,499,Card,SUCCESS
TXN000822,SUB00721,2025-02-17 09:00:00,299,Wallet,SUCCESS
TXN000823,SUB00695,2025-01-10 00:00:00,149,Wallet,SUCCESS
TXN000824,SUB00586,2025-06-27 01:00:00,249,Retailer,SUCCESS
TXN000825,SUB00316,2025-06-27 08:00:00,499,Retailer,SUCCESS
TXN000826,SUB00637,2025-04-03 15:00:00,399,Retailer,SUCCESS
TXN000827,SUB00858,2025-03-15 17:00:00,249,Retailer,SUCCESS
TXN000828,SUB00470,2025-04-09 07:00:00,99,Card,SUCCESS
TXN000829,SUB00451,2025-02-03 21:00:00,299,UPI,FAILED
TXN000830,SUB00097,2025-06-22 01:00:00,99,Retailer,SUCCESS
TXN000831,SUB00274,2025-06-14 14:00:00,199,UPI,FAILED
TXN000832,SUB00015,2025-03-09 04:00:00,99,Card,SUCCESS
TXN000833,SUB00200,2025-01-04 10:00:00,499,Retailer,SUCCESS
TXN000834,SUB00468,2025-03-05 06:00:00,499,Retailer,FAILED
TXN000835,SUB00794,2025-06-17 05:00:00,299,Retailer,SUCCESS
TXN000836,SUB00353,2025-04-26 11:00:00,399,Wallet,SUCCESS
TXN000837,SUB00143,2025-03-26 16:00:00,249,Wallet,SUCCESS
TXN000838,SUB00898,2025-05-19 11:00:00,99,Retailer,SUCCESS
TXN000839,SUB00274,2025-05-09 15:00:00,299,Card,FAILED
TXN000840,SUB00411,2025-03-21 16:00:00,249,UPI,SUCCESS
TXN000841,SUB00047,2025-01-14 01:00:00,149,Wallet,SUCCESS
TXN000842,SUB00268,2025-04-14 20:00:00,199,Wallet,SUCCESS
TXN000843,SUB00245,2025-03-15 14:00:00,299,Wallet,SUCCESS
TXN000844,SUB00600,2025-03-09 20:00:00,399,Wallet,SUCCESS
TXN000845,SUB00467,2025-01-02 09:00:00,499,UPI,FAILED
TXN000846,SUB00716,2025-03-21 11:00:00,99,Wallet,FAILED
TXN000847,SUB00764,2025-04-09 06:00:00,499,Card,SUCCESS
TXN000848,SUB00042,2025-04-20 19:00:00,199,UPI,SUCCESS
TXN000849,SUB00536,2025-01-27 18:00:00,249,UPI,SUCCESS
TXN000850,SUB00548,2025-06-15 14:00:00,499,Wallet,FAILED
TXN000851,SUB00632,2025-03-31 10:00:00,299,Wallet,SUCCESS
TXN000852,SUB00183,2025-05-28 16:00:00,99,Card,SUCCESS
TXN000853,SUB00906,2025-06-15 04:00:00,199,UPI,FAILED
TXN000854,SUB00684,2025-06-07 14:00:00,499,Retailer,FAILED
TXN000855,SUB00090,2025-01-21 16:00:00,99,UPI,FAILED
TXN000856,SUB00711,2025-04-07 14:00:00,399,Retailer,SUCCESS
TXN000857,SUB00964,2025-02-19 12:00:00,99,Wallet,FAILED
TXN000858,SUB00639,2025-01-01 18:00:00,299,Wallet,FAILED
TXN000859,SUB00159,2025-04-23 03:00:00,199,Card,FAILED
TXN000860,SUB00426,2025-05-27 08:00:00,249,Wallet,FAILED
TXN000861,SUB00211,2025-06-12 09:00:00,499,Retailer,SUCCESS
TXN000862,SUB00714,2025-05-13 17:00:00,299,Card,FAILED
TXN000863,SUB00518,2025-04-17 02:00:00,249,UPI,FAILED
TXN000864,SUB00945,2025-05-15 21:00:00,249,Retailer,SUCCESS
TXN000865,SUB00315,2025-03-22 16:00:00,399,UPI,FAILED
TXN000866,SUB00300,2025-02-18 02:00:00,499,Retailer,FAILED
TXN000867,SUB00326,2025-02-11 23:00:00,99,Retailer,FAILED
TXN000868,SUB00754,2025-01-10 20:00:00,499,UPI,SUCCESS
TXN000869,SUB00199,2025-06-19 02:00:00,149,Retailer,SUCCESS
TXN000870,SUB00380,2025-03-23 22:00:00,499,Retailer,SUCCESS
TXN000871,SUB00064,2025-02-05 20:00:00,499,Wallet,SUCCESS
TXN000872,SUB00637,2025-04-05 17:00:00,499,Retailer,SUCCESS
TXN000873,SUB00587,2025-03-24 11:00:00,299,UPI,FAILED
TXN000874,SUB00175,2025-04-17 16:00:00,99,Card,SUCCESS
TXN000875,SUB00508,2025-05-13 07:00:00,249,Card,SUCCESS
TXN000876,SUB00801,2025-05-14 22:00:00,399,Card,SUCCESS
TXN000877,SUB00596,2025-03-20 03:00:00,149,Card,FAILED
TXN000878,SUB00268,2025-03-25 18:00:00,399,Card,SUCCESS
TXN000879,SUB00181,2025-04-05 22:00:00,299,UPI,FAILED
TXN000880,SUB00186,2025-03-15 11:00:00,199,Retailer,SUCCESS
TXN000881,SUB00940,2025-01-27 12:00:00,149,Retailer,SUCCESS
TXN000882,SUB00790,2025-02-23 10:00:00,99,Wallet,FAILED
TXN000883,SUB00129,2025-05-12 13:00:00,149,Card,SUCCESS
TXN000884,SUB00718,2025-01-15 04:00:00,149,UPI,SUCCESS
TXN000885,SUB00263,2025-06-12 01:00:00,149,UPI,SUCCESS
TXN000886,SUB00986,2025-04-08 00:00:00,499,Retailer,SUCCESS
TXN000887,SUB00238,2025-03-17 08:00:00,149,Card,SUCCESS
TXN000888,SUB00697,2025-04-17 00:00:00,149,Retailer,SUCCESS
TXN000889,SUB00252,2025-04-04 12:00:00,199,UPI,FAILED
TXN000890,SUB00414,2025-06-13 05:00:00,299,Retailer,SUCCESS
TXN000891,SUB00832,2025-02-13 10:00:00,149,UPI,SUCCESS
TXN000892,SUB00739,2025-01-23 08:00:00,399,Card,SUCCESS
TXN000893,SUB00875,2025-01-25 15:00:00,149,Card,FAILED
TXN000894,SUB00391,2025-05-10 11:00:00,99,Wallet,FAILED
TXN000895,SUB00763,2025-06-18 09:00:00,299,Wallet,SUCCESS
TXN000896,SUB00398,2025-01-14 20:00:00,499,Card,FAILED
TXN000897,SUB00252,2025-03-27 09:00:00,399,Retailer,SUCCESS
TXN000898,SUB00899,2025-02-13 08:00:00,99,Wallet,FAILED
TXN000899,SUB00956,2025-04-03 07:00:00,99,Retailer,SUCCESS
TXN000900,SUB00985,2025-01-30 07:00:00,299,UPI,SUCCESS
TXN000901,SUB00273,2025-04-04 20:00:00,299,Card,SUCCESS
TXN000902,SUB00373,2025-06-12 05:00:00,149,Wallet,SUCCESS
TXN000903,SUB00519,2025-05-06 01:00:00,499,Wallet,SUCCESS
TXN000904,SUB00576,2025-06-20 07:00:00,149,Wallet,SUCCESS
TXN000905,SUB00973,2025-04-02 12:00:00,149,Wallet,FAILED
TXN000906,SUB00569,2025-01-17 16:00:00,499,Card,FAILED
TXN000907,SUB00267,2025-02-23 19:00:00,299,Retailer,SUCCESS
TXN000908,SUB00543,2025-04-10 18:00:00,299,UPI,SUCCESS
TXN000909,SUB00896,2025-03-30 22:00:00,199,Retailer,FAILED
TXN000910,SUB00983,2025-02-23 06:00:00,299,UPI,SUCCESS
TXN000911,SUB00639,2025-02-02 12:00:00,399,Retailer,SUCCESS
TXN000912,SUB00592,2025-06-22 09:00:00,99,Wallet,SUCCESS
TXN000913,SUB00467,2025-04-05 00:00:00,99,Retailer,SUCCESS
TXN000914,SUB00016,2025-03-27 13:00:00,399,Retailer,SUCCESS
TXN000915,SUB00801,2025-03-24 16:00:00,299,UPI,FAILED
TXN000916,SUB00408,2025-03-24 17:00:00,249,Retailer,FAILED
TXN000917,SUB00729,2025-02-04 05:00:00,149,Card,SUCCESS
TXN000918,SUB00187,2025-01-11 08:00:00,149,UPI,SUCCESS
TXN000919,SUB00409,2025-03-03 22:00:00,99,UPI,SUCCESS
TXN000920,SUB00847,2025-04-20 18:00:00,249,UPI,FAILED
TXN000921,SUB00869,2025-03-05 12:00:00,499,Card,SUCCESS
TXN000922,SUB00606,2025-01-21 21:00:00,499,UPI,SUCCESS
TXN000923,SUB00736,2025-02-07 01:00:00,499,Card,FAILED
TXN000924,SUB00408,2025-01-28 04:00:00,499,Card,SUCCESS
TXN000925,SUB00162,2025-05-22 13:00:00,399,UPI,SUCCESS
TXN000926,SUB00003,2025-02-03 20:00:00,199,Wallet,SUCCESS
TXN000927,SUB00140,2025-02-07 08:00:00,399,Card,SUCCESS
TXN000928,SUB00295,2025-03-03 00:00:00,149,Card,FAILED
TXN000929,SUB00135,2025-06-29 01:00:00,99,UPI,SUCCESS
TXN000930,SUB00196,2025-02-03 14:00:00,299,Card,FAILED
TXN000931,SUB00676,2025-06-22 05:00:00,199,Card,SUCCESS
TXN000932,SUB00063,2025-06-14 18:00:00,499,Retailer,FAILED
TXN000933,SUB00099,2025-03-01 10:00:00,149,Card,FAILED
TXN000934,SUB00331,2025-04-08 03:00:00,399,Retailer,SUCCESS
TXN000935,SUB00189,2025-05-31 08:00:00,399,Wallet,SUCCESS
TXN000936,SUB00753,2025-05-05 12:00:00,199,UPI,FAILED
TXN000937,SUB00772,2025-06-02 14:00:00,249,Wallet,SUCCESS
TXN000938,SUB00385,2025-01-18 08:00:00,99,Card,SUCCESS
TXN000939,SUB00658,2025-04-30 01:00:00,299,UPI,SUCCESS
TXN000940,SUB00252,2025-03-02 12:00:00,99,Card,SUCCESS
TXN000941,SUB00972,2025-02-18 03:00:00,399,Wallet,SUCCESS
TXN000942,SUB00482,2025-02-11 13:00:00,99,Retailer,FAILED
TXN000943,SUB00955,2025-02-20 13:00:00,149,Card,SUCCESS
TXN000944,SUB00329,2025-06-03 21:00:00,299,Retailer,FAILED
TXN000945,SUB00462,2025-04-27 06:00:00,299,Card,FAILED
TXN000946,SUB00308,2025-02-19 16:00:00,149,UPI,SUCCESS
TXN000947,SUB00443,2025-02-12 19:00:00,149,Card,SUCCESS
TXN000948,SUB00165,2025-05-16 07:00:00,149,UPI,SUCCESS
TXN000949,SUB00513,2025-03-25 05:00:00,399,Card,SUCCESS
TXN000950,SUB00346,2025-06-03 00:00:00,249,Card,SUCCESS
TXN000951,SUB00698,2025-01-08 18:00:00,499,Wallet,SUCCESS
TXN000952,SUB00899,2025-06-25 03:00:00,199,Wallet,SUCCESS
TXN000953,SUB00176,2025-03-21 10:00:00,149,Card,FAILED
TXN000954,SUB00159,2025-03-06 11:00:00,249,Retailer,FAILED
TXN000955,SUB00027,2025-05-14 21:00:00,499,Card,FAILED
TXN000956,SUB00724,2025-02-28 22:00:00,399,Wallet,SUCCESS
TXN000957,SUB00287,2025-04-17 05:00:00,399,Card,SUCCESS
TXN000958,SUB00659,2025-04-28 08:00:00,99,Wallet,SUCCESS
TXN000959,SUB00880,2025-03-29 17:00:00,499,Card,SUCCESS
TXN000960,SUB00733,2025-05-14 14:00:00,299,Wallet,FAILED
TXN000961,SUB00082,2025-06-06 00:00:00,199,Card,SUCCESS
TXN000962,SUB00594,2025-06-13 23:00:00,199,Wallet,FAILED
TXN000963,SUB00494,2025-04-03 18:00:00,199,UPI,FAILED
TXN000964,SUB00717,2025-02-17 11:00:00,499,Retailer,SUCCESS
TXN000965,SUB00231,2025-02-16 23:00:00,399,Card,SUCCESS
TXN000966,SUB00006,2025-05-04 00:00:00,299,Retailer,SUCCESS
TXN000967,SUB00571,2025-04-22 19:00:00,499,Wallet,FAILED
TXN000968,SUB00846,2025-03-18 12:00:00,399,Retailer,SUCCESS
TXN000969,SUB00478,2025-06-11 11:00:00,149,UPI,SUCCESS
TXN000970,SUB00561,2025-03-05 23:00:00,199,Retailer,SUCCESS
TXN000971,SUB00043,2025-05-23 20:00:00,499,Retailer,FAILED
TXN000972,SUB00140,2025-06-20 04:00:00,249,UPI,FAILED
TXN000973,SUB00177,2025-03-27 04:00:00,399,Wallet,FAILED
TXN000974,SUB00685,2025-06-30 08:00:00,399,UPI,SUCCESS
TXN000975,SUB00764,2025-06-20 01:00:00,499,Wallet,SUCCESS
TXN000976,SUB00757,2025-04-16 05:00:00,399,Wallet,SUCCESS
TXN000977,SUB00147,2025-04-19 21:00:00,249,Retailer,SUCCESS
TXN000978,SUB00918,2025-06-15 16:00:00,99,Wallet,SUCCESS
TXN000979,SUB00757,2025-03-22 18:00:00,249,Wallet,SUCCESS
TXN000980,SUB00037,2025-03-05 06:00:00,249,Wallet,SUCCESS
TXN000981,SUB00862,2025-03-15 10:00:00,499,Card,FAILED
TXN000982,SUB00160,2025-01-07 13:00:00,199,Wallet,FAILED
TXN000983,SUB00751,2025-02-27 04:00:00,249,UPI,SUCCESS
TXN000984,SUB00226,2025-03-18 01:00:00,399,Card,SUCCESS
TXN000985,SUB00073,2025-03-30 04:00:00,499,Wallet,SUCCESS
TXN000986,SUB00814,2025-01-31 01:00:00,299,UPI,SUCCESS
TXN000987,SUB00693,2025-04-16 17:00:00,149,UPI,FAILED
TXN000988,SUB00936,2025-04-04 07:00:00,399,UPI,FAILED
TXN000989,SUB00191,2025-02-11 11:00:00,149,Retailer,SUCCESS
TXN000990,SUB00601,2025-04-24 09:00:00,249,Retailer,SUCCESS
TXN000991,SUB00446,2025-04-23 20:00:00,399,Retailer,SUCCESS
TXN000992,SUB00289,2025-02-11 16:00:00,249,Card,SUCCESS
TXN000993,SUB00478,2025-06-18 23:00:00,99,Retailer,FAILED
TXN000994,SUB00082,2025-01-11 23:00:00,99,UPI,SUCCESS
TXN000995,SUB00139,2025-03-17 09:00:00,299,UPI,SUCCESS
TXN000996,SUB00402,2025-06-05 20:00:00,199,Card,SUCCESS
TXN000997,SUB00116,2025-05-11 15:00:00,199,UPI,SUCCESS
TXN000998,SUB00287,2025-03-07 18:00:00,99,UPI,FAILED
TXN000999,SUB00993,2025-01-16 14:00:00,149,Card,FAILED
TXN001000,SUB00074,2025-03-17 18:00:00,149,UPI,SUCCESS
TXN001001,SUB00583,2025-06-03 06:00:00,99,Retailer,SUCCESS
TXN001002,SUB00058,2025-03-09 02:00:00,149,UPI,SUCCESS
TXN001003,SUB00470,2025-01-11 21:00:00,499,Wallet,FAILED
TXN001004,SUB00991,2025-02-22 02:00:00,99,Wallet,SUCCESS
TXN001005,SUB00805,2025-01-03 06:00:00,99,Wallet,FAILED
TXN001006,SUB00535,2025-05-12 14:00:00,299,Wallet,SUCCESS
TXN001007,SUB00397,2025-04-17 00:00:00,499,Retailer,SUCCESS
TXN001008,SUB00990,2025-04-02 20:00:00,99,Wallet,SUCCESS
TXN001009,SUB00272,2025-05-14 07:00:00,199,UPI,SUCCESS
TXN001010,SUB00413,2025-01-06 18:00:00,199,UPI,SUCCESS
TXN001011,SUB00737,2025-02-03 14:00:00,249,UPI,FAILED
TXN001012,SUB00160,2025-01-17 10:00:00,499,Card,FAILED
TXN001013,SUB00398,2025-01-30 03:00:00,199,UPI,SUCCESS
TXN001014,SUB00082,2025-04-22 05:00:00,499,Retailer,SUCCESS
TXN001015,SUB00263,2025-02-23 11:00:00,299,Card,SUCCESS
TXN001016,SUB00115,2025-01-10 12:00:00,99,Retailer,SUCCESS
TXN001017,SUB00011,2025-06-11 08:00:00,399,Retailer,SUCCESS
TXN001018,SUB00970,2025-03-23 11:00:00,149,UPI,FAILED
TXN001019,SUB00037,2025-05-08 06:00:00,249,UPI,SUCCESS
TXN001020,SUB00150,2025-01-02 14:00:00,149,Wallet,FAILED
TXN001021,SUB00033,2025-05-20 20:00:00,199,Wallet,FAILED
TXN001022,SUB00766,2025-02-15 09:00:00,99,Retailer,FAILED
TXN001023,SUB00811,2025-01-09 23:00:00,299,Retailer,FAILED
TXN001024,SUB00608,2025-02-02 10:00:00,499,Card,SUCCESS
TXN001025,SUB00418,2025-01-10 03:00:00,399,UPI,FAILED
TXN001026,SUB00754,2025-06-17 19:00:00,299,Card,SUCCESS
TXN001027,SUB00854,2025-06-01 03:00:00,499,Wallet,SUCCESS
TXN001028,SUB00027,2025-06-02 19:00:00,399,UPI,SUCCESS
TXN001029,SUB00855,2025-06-09 14:00:00,399,UPI,FAILED
TXN001030,SUB00139,2025-06-19 22:00:00,499,Card,FAILED
TXN001031,SUB00534,2025-04-25 09:00:00,399,UPI,SUCCESS
TXN001032,SUB00728,2025-06-01 08:00:00,299,Card,SUCCESS
TXN001033,SUB00272,2025-06-12 06:00:00,199,Wallet,SUCCESS
TXN001034,SUB00153,2025-04-14 13:00:00,199,Card,SUCCESS
TXN001035,SUB00249,2025-05-17 22:00:00,249,Retailer,SUCCESS
TXN001036,SUB00916,2025-03-13 17:00:00,99,UPI,SUCCESS
TXN001037,SUB00343,2025-01-18 05:00:00,299,Card,FAILED
TXN001038,SUB00900,2025-04-30 04:00:00,499,Wallet,SUCCESS
TXN001039,SUB00020,2025-04-20 15:00:00,249,Retailer,FAILED
TXN001040,SUB00530,2025-03-01 21:00:00,249,Retailer,SUCCESS
TXN001041,SUB00520,2025-01-18 00:00:00,249,UPI,FAILED
TXN001042,SUB00708,2025-02-04 08:00:00,99,Card,FAILED
TXN001043,SUB00368,2025-01-22 22:00:00,399,Card,SUCCESS
TXN001044,SUB00761,2025-01-25 11:00:00,249,Card,SUCCESS
TXN001045,SUB00576,2025-02-16 21:00:00,149,Retailer,SUCCESS
TXN001046,SUB00086,2025-04-10 20:00:00,149,UPI,SUCCESS
TXN001047,SUB00457,2025-02-08 18:00:00,499,Wallet,FAILED
TXN001048,SUB00120,2025-06-23 04:00:00,249,Retailer,SUCCESS
TXN001049,SUB00903,2025-06-24 17:00:00,499,Retailer,FAILED
TXN001050,SUB00434,2025-01-29 02:00:00,499,UPI,FAILED
TXN001051,SUB00278,2025-01-01 21:00:00,149,UPI,FAILED
TXN001052,SUB00582,2025-02-16 21:00:00,399,Retailer,SUCCESS
TXN001053,SUB00920,2025-05-04 06:00:00,499,Retailer,SUCCESS
TXN001054,SUB00794,2025-05-16 13:00:00,149,Card,SUCCESS
TXN001055,SUB00836,2025-05-30 19:00:00,399,Wallet,SUCCESS
TXN001056,SUB00401,2025-04-11 22:00:00,249,Retailer,SUCCESS
TXN001057,SUB00009,2025-03-29 11:00:00,99,UPI,FAILED
TXN001058,SUB00038,2025-03-28 01:00:00,399,UPI,FAILED
TXN001059,SUB00224,2025-01-12 13:00:00,399,Card,SUCCESS
TXN001060,SUB00050,2025-06-27 22:00:00,299,UPI,SUCCESS
TXN001061,SUB01000,2025-04-05 13:00:00,199,Wallet,SUCCESS
TXN001062,SUB00600,2025-05-27 23:00:00,199,UPI,SUCCESS
TXN001063,SUB00268,2025-02-24 13:00:00,99,Retailer,SUCCESS
TXN001064,SUB00381,2025-01-04 22:00:00,149,UPI,SUCCESS
TXN001065,SUB00409,2025-01-24 18:00:00,99,UPI,FAILED
TXN001066,SUB00920,2025-03-21 19:00:00,299,Card,SUCCESS
TXN001067,SUB00506,2025-05-14 08:00:00,299,UPI,SUCCESS
TXN001068,SUB00138,2025-01-24 14:00:00,249,Wallet,FAILED
TXN001069,SUB00854,2025-06-28 02:00:00,99,Retailer,SUCCESS
TXN001070,SUB00450,2025-03-27 11:00:00,99,UPI,SUCCESS
TXN001071,SUB00193,2025-05-07 10:00:00,399,Card,FAILED
TXN001072,SUB00896,2025-01-27 10:00:00,499,Retailer,SUCCESS
TXN001073,SUB00661,2025-06-20 04:00:00,149,Wallet,SUCCESS
TXN001074,SUB00734,2025-05-18 07:00:00,499,Retailer,SUCCESS
TXN001075,SUB00929,2025-02-20 18:00:00,99,Card,SUCCESS
TXN001076,SUB00508,2025-03-16 17:00:00,249,Retailer,SUCCESS
TXN001077,SUB00904,2025-04-12 15:00:00,199,Card,SUCCESS
TXN001078,SUB00966,2025-01-20 10:00:00,149,Wallet,FAILED
TXN001079,SUB00716,2025-05-07 09:00:00,149,Card,SUCCESS
TXN001080,SUB00002,2025-05-13 03:00:00,149,UPI,SUCCESS
TXN001081,SUB00559,2025-01-12 22:00:00,99,Card,SUCCESS
TXN001082,SUB00553,2025-01-23 00:00:00,99,UPI,SUCCESS
TXN001083,SUB00650,2025-02-06 00:00:00,299,Card,SUCCESS
TXN001084,SUB00264,2025-01-25 12:00:00,99,UPI,FAILED
TXN001085,SUB00476,2025-03-30 15:00:00,399,Wallet,SUCCESS
TXN001086,SUB00908,2025-04-13 12:00:00,99,UPI,SUCCESS
TXN001087,SUB00902,2025-04-12 08:00:00,199,Wallet,FAILED
TXN001088,SUB00050,2025-03-13 07:00:00,499,Wallet,FAILED
TXN001089,SUB00688,2025-06-30 12:00:00,399,UPI,SUCCESS
TXN001090,SUB00982,2025-06-15 04:00:00,149,Card,SUCCESS
TXN001091,SUB00707,2025-04-24 04:00:00,249,UPI,SUCCESS
TXN001092,SUB00349,2025-03-10 20:00:00,499,UPI,SUCCESS
TXN001093,SUB00742,2025-04-08 00:00:00,399,Card,FAILED
TXN001094,SUB00666,2025-03-19 13:00:00,199,Wallet,FAILED
TXN001095,SUB00146,2025-01-24 22:00:00,299,Wallet,SUCCESS
TXN001096,SUB00554,2025-05-10 12:00:00,199,Card,SUCCESS
TXN001097,SUB00685,2025-05-30 14:00:00,199,Wallet,SUCCESS
TXN001098,SUB00898,2025-06-05 02:00:00,299,UPI,SUCCESS
TXN001099,SUB00239,2025-05-19 09:00:00,299,Retailer,SUCCESS
TXN001100,SUB00087,2025-06-13 09:00:00,199,Wallet,SUCCESS
TXN001101,SUB00750,2025-02-27 21:00:00,399,Retailer,SUCCESS
TXN001102,SUB00387,2025-06-14 20:00:00,99,UPI,FAILED
TXN001103,SUB00338,2025-04-23 10:00:00,149,Retailer,FAILED
TXN001104,SUB00314,2025-04-24 12:00:00,499,Card,SUCCESS
TXN001105,SUB00542,2025-02-25 20:00:00,199,Card,FAILED
TXN001106,SUB00587,2025-01-05 00:00:00,149,Wallet,FAILED
TXN001107,SUB00170,2025-06-14 15:00:00,299,Wallet,SUCCESS
TXN001108,SUB00868,2025-02-21 09:00:00,249,UPI,SUCCESS
TXN001109,SUB00072,2025-02-10 03:00:00,499,Retailer,SUCCESS
TXN001110,SUB00413,2025-01-02 16:00:00,299,Retailer,SUCCESS
TXN001111,SUB00091,2025-01-06 12:00:00,249,Wallet,FAILED
TXN001112,SUB00907,2025-06-09 14:00:00,299,Card,FAILED
TXN001113,SUB00318,2025-02-03 23:00:00,199,Retailer,SUCCESS
